EmployeeID,Name,Department,Age,Salary,City,JoiningDate,Email,Phone,Performance
1030,Robert Brown,Finance,29.0,91643,North Ryanstad,06-09-2021,ssanchez@gmail.com,8939351824,Good
2035,Stephen Jones,Sales,56.0,88340,North Christopher,26-03-2025,stacyperry@yahoo.com,3505091716,Average
1403,Cassie Williams,IT,33.0,100349,Port Bruceville,2025/10/01,cameron77@jefferson-goodwin.com,8981633017,Good
1044,  MICHAEL WILLIAMS  ,IT,60.0,44412,Miguelland,09/02/2022,myoung@yahoo.com,8427572423,Average
1432,Timothy Drake,Marketing,47.0,81837,Port Anthony,08-03-2019,amandaward@hopkins-bennett.com,5961972513,Average
2067,  AMY BROWN  ,HR,46.0,104236,Amandamouth,10/26/2018,jenniferwatson@chase-martinez.com,7898144249,Poor
1630,Rebecca Black,IT,26.0,76456,Port Richardchester,19-04-2023,johnsonemily@yahoo.com,3951779103,Good
1273,Donna Russell,HR,56.0,40990,East Michele,01/09/2020,sgarcia@yahoo.com,7739928051,Excellent
1594,Alison Decker,IT,26.0,44056,South Adam,03/11/2020,rhonda62@gmail.com,6896240203,Excellent
1321,William Ray,IT,30.0,49644,Jessicaberg,25-07-2022,david78@velez.com,2132029322,Poor
1374,Justin Wagner,HR,35.0,79712,Nathanhaven,10/30/2022,kleebrewer.org,9425899719,Average
1360,Elizabeth Maldonado,IT,25.0,34727,West David,01/21/2025,bellbrian@thomas.com,8146773630,Poor
1790,  RAYMOND TURNER  ,HR,48.0,84753,Port Kristen,2019/11/17,vgreene@yahoo.com,5415289150,Good
2039,  LEAH COOPER  ,IT,29.0,52472,Chandlerside,03/01/2025,anitamurillo@yahoo.com,7225181080,Average
1024,Jessica Wilson,Sales,26.0,111863,South Cesar,06-01-2020,patricktate@gmail.com,7421378661,Excellent
2031,  SETH ROBERTS  ,Operations,39.0,55856,Lake Lori,2019/03/07,jeffreybrown@gmail.com,6582092857,Excellent
1998,David Michael,HR,45.0,72121,Amberfort,2025/01/28,jasonyoung@morrison-castaneda.com,0472377764,Average
1735,Heather Ross,Finance,56.0,103397,East Dustin,2020/12/12,cortezchristopher@hotmail.com,9221676924,Poor
1470,Matthew Davidson,HR,23.0,98971,Bartonfurt,12/05/2024,vjohnson@brandt.com,1971473478,Poor
1595,Aaron Smith,Operations,35.0,114772,South Joseph,01-05-2025,ashley45@gmail.com,0017375568,Good
1935,Stacey Jones,Operations,34.0,29821,Schroederton,11/25/2023,lisasawyer@yahoo.com,7652336649,Excellent
1293,  JACQUELINE BUTLER  ,Finance,57.0,107248,Schmidtshire,17-07-2018,jeremythomas@vargas.biz,4617641946,Good
1233,Kevin Moore,Operations,44.0,40816,South Meganmouth,09/18/2021,vgardner@yahoo.com,4474437260,Good
2009,Samantha Long,Finance,34.0,86453,Josephside,09/18/2022,xjohnson@yahoo.com,4477684863,Average
1638,Andrew Barton,HR,34.0,64477,Ramirezchester,12/04/2024,owensbryce@good.com,4726416533,Good
1387,  JOAN GONZALEZ  ,Sales,52.0,87623,East Jessicafort,20-07-2021,pateltracie@yahoo.com,7752513587,Good
1551,Kimberly Crawford,Marketing,43.0,67813,Roseport,11/16/2024,qmurphy@coleman.com,5792930816,Good
1217,Ashley Whitney,IT,55.0,117703,Penningtonport,2020/02/10,rsalazar@hanna.info,0409010407,Excellent
1833,Mark Estrada,IT,44.0,77240,Scottberg,23-09-2025,zbooker@hotmail.com,8203367294,Good
1162,Nicholas Fowler,Finance,31.0,77097,North Karinaland,2026/04/01,fdougherty@hotmail.com,7534784669,Average
1370,Barbara Spence,HR,53.0,32061,Lauratown,06/09/2019,craigpamela@hotmail.com,8779409829,Average
2019,Stacey Byrd,IT,54.0,52011,Stephenberg,2026/01/20,lsmith@yahoo.com,5828736582,Average
1137,  LISA AUSTIN  ,Marketing,26.0,88274,Lake Robertchester,10/08/2025,davisstacy@yahoo.com,2263204033,Excellent
1679,Gina Vasquez,Sales,37.0,46357,Port Charlesstad,2022/07/14,smithcharles@hotmail.com,9142101125,Poor
2200,David Lee,Finance,32.0,29529,Port Christopher,2025/02/01,vasquezstephanie@jones.com,4608809312,Good
2118,Matthew Cole,IT,33.0,37969,Gentrymouth,26-06-2019,jessicasandoval@chavez.com,8316612034,Good
1108,Kelli Estrada,Finance,,30894,Michaelport,28-11-2018,antoniokelly@gmail.com,0739391894,Poor
1713,Felicia Adams,HR,22.0,102510,East Josephfort,2022/03/05,jerrybarr@gmail.com,6408502071,Excellent
1286,  CHRISTIE LESTER  ,Marketing,39.0,49997,Reynoldsmouth,23-07-2021,donnahobbs@mendoza.biz,4100141740,Poor
2078,John Mitchell,IT,24.0,25419,Richmondborough,2024/04/16,randallelizabeth@yahoo.com,8305918398,Good
1713,Joshua Moore,HR,23.0,112971,East Brianstad,21-04-2026,alynch@hotmail.com,5941684858,Average
1835,Michael Walker,IT,37.0,79159,North Christophermouth,30-06-2019,danielle98@pham-kramer.info,4503291314,Good
1116,Frank Vargas,HR,51.0,116916,Cantufort,30-11-2024,jamieandrews@garcia.com,0104165138,Poor
1056,Stephen Brewer,Sales,25.0,107178,New Jonathan,27-12-2024,westrada@gmail.com,3265100652,Good
1688,Benjamin Thomas,Marketing,22.0,61419,North Joannaland,03/20/2026,pferguson@yahoo.com,7752748823,Good
2147,Tamara Smith,IT,,95756,Lozanobury,2018/08/06,zbennett@richards.com,2128623718,Excellent
1407,Erik Robinson,Operations,34.0,68522,South Sandra,29-12-2020,ingramkara@hotmail.com,2215465232,Poor
1709,Lisa Cook,IT,35.0,94063,North Andrew,03/30/2025,mallorythomas@hines-taylor.com,5807959953,Poor
1898,  HARRY HUFFMAN  ,IT,21.0,29167,Robertborough,2026/04/03,ellen30@yahoo.com,6101217999,Good
1355,Robert Brown,Marketing,27.0,67228,Wendyberg,09-01-2020,delgadodeborah@rodriguez-martinez.org,6245268089,Average
1715,Sarah Santana,Sales,51.0,118184,New Sarahhaven,2023/11/08,schwartzjames@barker-guzman.net,6662072127,Average
1914,Tiffany Jacobs,Marketing,44.0,90426,New Sharonborough,16-06-2018,fshaw@yahoo.com,2482010188,Good
1281,Kenneth Mccann,Marketing,47.0,65101,Michaelchester,01/30/2023,orodriguez@gmail.com,9997297076,Average
1521,Angie Meyer,IT,60.0,93989,Port Noahtown,08/16/2020,kevin76@yahoo.com,3708391488,Excellent
1906,Adam Johnson MD,Marketing,27.0,82133,Lake Jonathon,2019/01/26,tjensenphillips.com,4357931044,Poor
1624,Michaela Alvarado,Marketing,28.0,32759,Smithland,04/11/2021,ehawkins@leonard-dorsey.com,2346583763,Average
2007,Lisa Robinson,HR,51.0,53763,New Marcoside,08/29/2022,crobertson@foster.org,0017562377,Good
1876,Katie Friedman,Sales,56.0,32640,Maytown,18-08-2022,bairdamanda@meyer-chavez.net,3858543544,Average
1725,Cathy Smith,Marketing,22.0,88134,Timothyburgh,25-06-2019,brenda68@george.com,8893427747,Poor
2001,Ryan Jordan,Sales,37.0,56589,Olivermouth,14-03-2024,bairdjames@hotmail.com,3575219133,Excellent
1734,Lori Koch,HR,46.0,75482,Port Joanna,2021/05/05,gregory54@yahoo.com,0787131824,Good
1110,Matthew Alvarez,Sales,59.0,56423,Port Jessica,2019/02/13,dorothybarnes@yahoo.com,6934481615,Poor
2171,John Donaldson,Finance,37.0,59602,Christianfort,28-06-2021,houstonbonnie@yahoo.com,7892447493,Average
1787,Paige Jenkins,Sales,28.0,115737,Howardfort,2026/04/30,gouldtara@yahoo.com,9852850645,Good
1850,Sandra Ray,IT,54.0,113208,Josephside,26-04-2025,tsantos@hotmail.com,1819906394,Excellent
1949,Scott Romero,HR,57.0,45763,Troyland,24-02-2022,jamesshort@parker-leonard.com,5122016278,Poor
1372,Haley Roman,Operations,30.0,44542,South Eric,18-06-2019,arroyolaura@day.com,2059207675,Excellent
1094,Heather Gay,Operations,47.0,38241,Lake Ronaldmouth,13-05-2021,justin39@black.biz,9846162336,Excellent
1802,Paige Smith,Finance,35.0,106418,New Jonathanport,07/25/2019,justin21finley.com,5195751641,Excellent
1744,Jaclyn Obrien DDS,Marketing,40.0,54067,Timothyview,2025/01/13,jasonbailey@hotmail.com,8595730118,Excellent
1846,Eric Kline,Operations,34.0,98710,North Corey,27-03-2019,karacooley@hotmail.com,1783968563,Excellent
1886,Maria Mcintyre,Finance,37.0,103061,South Daniel,2020/09/20,drew26@brown.com,5141174900,Excellent
1413,April Jackson,Marketing,49.0,98476,Alvarezchester,2025/08/22,brittney60@gmail.com,0869115547,Excellent
2126,Andrew Allen,Operations,59.0,118250,Jameston,2022/05/21,anthony18@hotmail.com,0571190147,Excellent
2055,Stacy Davis,Marketing,38.0,30663,Patriciabury,01/22/2021,williamkellermurphy-reeves.com,2910996935,Excellent
2142,Misty Stone,Operations,47.0,80255,Pacechester,06-04-2024,stonerichard@rodriguez-schaefer.com,2292687861,Good
1830,Shannon Arnold,HR,51.0,25232,South Heathermouth,2024/06/20,bvelazquez@hotmail.com,4781038375,Poor
1174,Miguel Stevens,Operations,24.0,57911,Emilyport,10/26/2024,francis46@vang.com,4280447868,Excellent
1321,Jennifer Johnson,HR,46.0,68047,Jessetown,2024/06/09,cassandrajackson@saunders.biz,0159078981,Poor
1007,Jonathan Kelley,Finance,45.0,69437,Lucashaven,2022/11/22,theresaallen@yahoo.com,5981621782,Poor
2078,  DANIEL WINTERS  ,Operations,25.0,107268,Timothyton,15-03-2026,brandy59@hotmail.com,9037956496,Good
2018,Jordan Dillon,Marketing,47.0,71853,Mcdonaldmouth,09-06-2021,christopherguerrayahoo.com,6508978553,Average
2060,Abigail Holland,Marketing,58.0,53787,Carolynland,03/16/2026,connor49@yahoo.com,4820463395,Excellent
1617,Norma Lawrence,Marketing,40.0,85990,South Marioton,2022/05/18,wkim@owens.com,4252268161,Poor
1156,Patrick Gross,IT,25.0,49261,Lake Donna,2023/12/15,amytaylor@hotmail.com,5541616664,Excellent
2105,Donald Snyder,IT,57.0,54987,Franklinhaven,12-03-2023,gramos@reed-wilkerson.com,9290352759,Average
1924,Jacob Lee,HR,32.0,75533,Dunlapberg,10-05-2020,denisemoore@gmail.com,1475169005,Excellent
1273,Joshua Gonzales,HR,40.0,52873,Wallaceland,2023/08/18,msutton@martin.com,5983819517,Excellent
1896,David Mitchell,Operations,23.0,50747,Lake Dale,07/13/2023,nathan55hotmail.com,5840852222,Poor
2099,Christopher Decker,Marketing,56.0,26928,Port Andrewmouth,2020/09/18,nicole01@bush-fuller.com,0086780240,Poor
2179,Jesse Clark,Finance,37.0,111322,Franklinberg,2019/09/12,alexandria78@garcia.com,6116827786,Excellent
1211,Jason Walsh,HR,36.0,26646,Bakershire,01-08-2023,andersonkevin@kim.com,0993544332,Average
1828,James Watts,Operations,31.0,93195,Lake Ashley,2023/04/04,jreese@kelley.com,8299092614,Excellent
1006,Sarah Gamble,IT,34.0,112178,Tylerborough,2026/02/15,sarah32@gmail.com,5793309751,Good
1384,Ms. Anna Alvarez,IT,43.0,67781,East Adamborough,01/06/2024,oramirez@jordan.com,0603274567,Average
1033,Ashley Wilson,Sales,46.0,116149,West Annette,05/19/2025,taylorjodi@hotmail.com,9535208184,Excellent
2156,Leslie Taylor,Operations,29.0,116512,Nicoleborough,01/10/2022,francis60@cooper.biz,5182838862,Good
1033,  BENJAMIN CUEVAS  ,Finance,,86198,West Ernest,2022/06/16,craigevans@yahoo.com,0097343688,Poor
1290,Debra Schmidt,HR,32.0,36026,East James,04/30/2023,scott20@obrien-riley.info,3719055473,Good
1558,Karen Stewart,IT,37.0,84282,Danielfort,09/16/2025,everettjackson@scott.com,6315326143,Excellent
1557,  JULIA MORRISON  ,Finance,57.0,104393,Lambertburgh,27-11-2024,mstonebradley.com,7828961958,Poor
1256,Dylan Hayes,Finance,49.0,50415,Jillside,11/06/2020,millerpatriciamoore.com,3717281975,Good
1191,Danielle Long,Finance,31.0,78480,East Sheila,2025/10/26,uanthony@wheeler.com,8238341367,Good
1421,  GRACE WILSON  ,Finance,31.0,44857,Jacobside,09-12-2023,christopher57@yahoo.com,1990609613,Average
1918,Brendan Le,Finance,48.0,75001,East Brianstad,27-10-2020,scottcruz@quinn.com,2807429019,Excellent
2060,  AARON TAYLOR  ,Finance,60.0,60276,West Lori,23-02-2025,bondwilliam@yahoo.com,4835966507,Poor
1587,Anthony Baker,Finance,33.0,80595,Melissaview,2023/09/14,donnarubio@murphy.com,0620707922,Excellent
2013,Jack Cooper,Sales,54.0,83363,Jackport,09/10/2018,pwright@stone-davis.com,8171265214,Average
1243,Chelsea Ortiz,Marketing,50.0,58292,Taraborough,03/08/2025,hgarcia@gmail.com,0925926141,Excellent
2179,Phillip Barnett,IT,55.0,49251,Sarahhaven,14-02-2020,stephen59@yahoo.com,2131953631,Good
2137,Donna Gill,Finance,60.0,118840,South Davidberg,09-01-2025,thomaserik@nichols-norris.com,0145467328,Good
2089,Jody Murphy,HR,28.0,46788,East Elijah,09/18/2023,mcconnellcharles@hotmail.com,7674898264,Excellent
1724,Zachary Phillips,HR,38.0,96478,Lindaview,20-03-2026,lindsey61@jones-vasquez.com,2087185716,Good
2152,Tracy Mitchell,IT,25.0,86682,Lisafurt,2021/10/30,vpaul@morris.info,1858406255,Poor
1268,Albert Jones,Finance,41.0,106259,Steinland,2023/01/04,chelseascott@turner-cortez.net,7755697796,Poor
1193,Thomas Mitchell,IT,42.0,113531,Port Vanessafort,01-06-2023,wwiggins@gomez.info,3607809520,Poor
1734,Christopher Cisneros,Marketing,34.0,38709,North Kimberly,05/09/2022,barrymary@gmail.com,4401925791,Good
1007,Jill Olson,Operations,36.0,79574,Roberttown,08-04-2021,cindytaylor@jones.com,4668344698,Average
2002,Scott Livingston,IT,58.0,47997,Williamshaven,05-09-2023,fmiles@kirby-walton.com,3501182028,Average
2003,Paul Small,Finance,,76485,Sherylberg,03/13/2019,leslie76@jackson.com,2892810414,Poor
2012,Meghan Ferrell,Sales,47.0,110806,Masonburgh,08/08/2021,wrightteresa@yahoo.com,5887574015,Excellent
1085,Heather Barnes,HR,53.0,64160,Port Bradleyberg,01-12-2024,mwilliams@hotmail.com,9876642038,Poor
2004,Stephanie Berry,Sales,46.0,96852,Kyleton,2025/02/14,lsmith@martin.com,1060459351,Poor
1510,Angela Stewart,Operations,30.0,100201,Dianafort,2025/03/04,karendelgado@burns.com,8168464411,Good
1147,Brian Roberts,Operations,23.0,56091,Wheelerfort,2023/03/20,stewartemma@thomas.com,1421068625,Good
1772,Christopher Chavez,Sales,25.0,53615,Gonzalesfurt,09/23/2018,xmercer@yahoo.com,1786620148,Good
1394,Jose Robbins,IT,60.0,35333,West Jeanetteshire,30-03-2025,jennifercampbell@yahoo.com,6905539955,Average
1257,Monique West,HR,43.0,93273,South Kevin,10/22/2019,lesliechaney@lyons.com,9349225659,Average
2036,Mary Russell,IT,36.0,43193,Jessicahaven,11/19/2025,lmercer@henderson.com,5202757098,Average
1945,Christopher Barnes,Marketing,39.0,68737,East Adam,05/16/2023,jacob56@hotmail.com,6866332180,Excellent
1575,Roy Navarro,Operations,22.0,87071,Hendersonfort,2021/06/08,teresa72@gmail.com,0946904598,Good
1282,Ashley Campbell,Marketing,54.0,50450,Jordanmouth,04/23/2021,elizabethmack@anderson.com,9005309655,Good
1213,Amanda Robertson,Finance,22.0,84557,Matthewchester,09-08-2021,smithsusan@stokes-hicks.com,9245086556,Average
1948,  ROBERT VANG  ,Operations,37.0,85070,North Carl,09/11/2024,lewismelissa@gmail.com,1754740023,Excellent
1038,Angela Singleton,IT,30.0,94492,Watersbury,15-05-2019,morgan60@gmail.com,9970744106,Excellent
1559,Andre Vega,Finance,40.0,78725,Port Johnfort,29-01-2019,michael85@gmail.com,6287969769,Poor
1416,Sara Bailey,HR,27.0,69503,Samanthaberg,02-08-2019,jeffrey34@barr.com,2266040880,Poor
1209,Adam Davis,Finance,33.0,88489,Port Joe,05/27/2022,jgross@gmail.com,8723265465,Average
2141,Nathan Adams,Operations,55.0,71415,East Shelbyborough,09-10-2022,huntjason@terry.com,9967812124,Excellent
1255,Brandon Coleman,HR,55.0,77955,Andersonport,23-02-2026,elizabeth20@hicks.com,4476074926,Poor
1840,Fernando Barrera,Marketing,36.0,40282,Lake Bruce,2022/11/09,uhodge@yahoo.com,1332440439,Average
1348,Mary Wilson,Marketing,54.0,53672,East Davidfurt,2022/06/23,johngarcia@martinez.net,9129117726,Average
1540,Janet Miller,Marketing,21.0,97172,Perezville,06/13/2023,timothy68@gmail.com,2342646015,Average
1780,  MARTIN LAMB  ,HR,52.0,54566,South Julieview,2024/02/09,briana55@meyer.com,6562387749,Average
1223,Dawn Shelton,IT,23.0,55566,New Richard,2018/10/16,ryan68@silva.info,0721817723,Good
2182,Margaret Velazquez,HR,47.0,39297,East Bryan,20-05-2023,janice42@wright.com,8615681665,Average
1261,Chase Robles,Operations,51.0,105683,Morrisfort,2020/11/09,bonddavid@hotmail.com,2599963901,Excellent
1816,Dana Haynes,Finance,24.0,38065,New Christina,2022/01/25,burgesstimothy@crane.biz,6718353273,Excellent
1182,Aaron Williams,IT,27.0,99844,Matthewsview,02/19/2026,kjennings@gmail.com,6559283720,Good
1641,Madison Grant,Operations,31.0,82344,Andrewsland,2020/09/26,nwilliams@yahoo.com,9314812201,Excellent
1088,Timothy Flores,Sales,59.0,106010,New Andrew,04/23/2020,sandersbrian@hotmail.com,0192081292,Poor
1179,Tamara Santiago,Finance,43.0,28076,Martinville,01-11-2024,john11@yahoo.com,6552665924,Poor
1933,  PETER RICHARDSON  ,HR,29.0,104289,New Thomas,2022/11/14,skelley@gmail.com,2512030107,Good
1313,Megan Kaiser,IT,23.0,47100,Calvinburgh,12-12-2025,robin01@love-riggs.com,1968117901,Excellent
1792,Kathleen Ruiz,Marketing,49.0,77022,Scottshire,2021/08/10,wilsondrew@sanchez.info,3640963616,Poor
1871,Kristen Lane,Marketing,40.0,84106,Austinton,10-10-2022,gutierreztodd@hotmail.com,3675818146,Average
1842,Jennifer Miller,Finance,24.0,48246,Gloriafort,2023/08/09,christiannorton@yahoo.com,0924066323,Poor
1084,Ryan Murray,Operations,58.0,118455,Mooremouth,08/22/2018,jefferyphillips@rice.com,3710821639,Average
2152,Christopher Calderon,Marketing,33.0,35071,South Michaelmouth,14-10-2019,davismonica@graham.info,1286083926,Excellent
2139,Brian Weaver,Finance,49.0,40658,East Jeffrey,11/30/2024,adamscarrie@hotmail.com,4621689102,Poor
1308,Jimmy Stewart,Marketing,23.0,72751,North Amy,2021/09/06,joeking@wallace.org,2725131613,Good
1096,Tyler Fletcher,Marketing,56.0,60563,Sherrychester,29-09-2018,bwatson@yahoo.com,9310846570,Excellent
1398,Jennifer Taylor,IT,,60435,Ayalafort,01/02/2026,oharris@gmail.com,4371543488,Good
1063,Derrick Perez,Finance,46.0,70039,Laurashire,2020/12/04,hwells@yahoo.com,6609845360,Good
1839,Paul Rowland,Sales,26.0,81824,Tammytown,2021/03/07,cpatterson@johnson.com,1285916362,Good
1981,Melinda Williams,Marketing,30.0,89194,Grahambury,05-04-2023,jaysanders@gmail.com,6435985411,Good
2170,Thomas Morris,IT,51.0,75165,Port John,08/04/2018,duane30@yahoo.com,7470144760,Average
1441,Steven Morgan,IT,57.0,106051,Walkerside,2020/07/25,melissa14@gmail.com,7329423732,Excellent
1174,Rachel Miller,Sales,27.0,70463,Port Thomasstad,06/11/2023,hstephens@bauer-beltran.info,3148195994,Excellent
1614,Scott Casey,IT,57.0,102312,Port Vickieton,11-11-2025,amcdonald@gmail.com,5246174370,Excellent
1692,Sandra Price,Marketing,43.0,78737,North Susan,12-03-2023,ustevens@sharp.com,4437405510,Good
1330,April Coleman,HR,25.0,76261,Mccoyland,2025/06/11,sadams@butler.com,2166166625,Excellent
2198,Maria Watson,Sales,49.0,90602,North Charles,21-04-2025,christinewheeler@payne.com,6758250793,Poor
1693,Mr. Trevor Lee III,Operations,41.0,41574,East Christophertown,08/18/2023,rodriguezkimberly@gmail.com,0307696139,Poor
1746,  STACEY POLLARD  ,Sales,43.0,43828,Carolinebury,2021/11/09,ncooley@yahoo.com,0298479434,Excellent
1805,Eric Jackson,IT,28.0,76692,Amyberg,21-07-2023,david72@gmail.com,3970345255,Poor
1985,Amy Singh,HR,47.0,99629,New Jeffrey,2020/03/30,tbrown@yahoo.com,4628499675,Good
2141,Christian Garcia,Sales,24.0,73195,West Manuel,10/16/2018,summermartinez@mclean.org,9373248403,Good
1760,Robert Perry DVM,IT,43.0,73363,Catherinefort,12/10/2024,jamie22@hotmail.com,7799163203,Good
1787,  ERICA GONZALEZ  ,Sales,22.0,87993,Reyesmouth,11/10/2022,lindseywhite@gmail.com,2895955838,Poor
2132,Tammie English,Finance,44.0,71607,South Shaneville,2024/10/18,melissa88@yahoo.com,9114748831,Average
1301,Steven Watkins,HR,53.0,106620,Emilyshire,14-10-2022,jcastillo@snyder-rodriguez.com,2779610891,Average
1289,Christopher Hale,IT,33.0,111576,Port Ericmouth,09/18/2024,edward43@gmail.com,8219676132,Excellent
2182,Stephen Haney,Finance,30.0,62575,Williamston,30-09-2024,michellehernandez@yahoo.com,6016819061,Average
1822,Timothy Murphy,Sales,32.0,99788,Steventown,2025/12/31,staceybird@yahoo.com,0273244064,Good
1794,  ANDREW HAYS  ,Sales,47.0,67053,Garyfurt,2022/02/11,zlawrence@gmail.com,8721855841,Poor
1414,Sierra Perry,Finance,53.0,93250,East Timothyview,2023/07/17,kadams@yahoo.com,3753979413,Excellent
1829,Joanna Robinson,Operations,38.0,99652,Lynchtown,02/10/2021,shannon60@gmail.com,4056434845,Poor
1262,Amy Bryant,Finance,43.0,110572,North Anita,08/10/2022,brownchristine@gmail.com,1533178679,Good
1677,Joseph Gonzalez,Marketing,54.0,43902,East Joshuaport,02/02/2025,yolandarandolph@gmail.com,2662802077,Good
1943,Bethany Sanchez,Marketing,47.0,90682,New Christineport,20-01-2024,josborn@gmail.com,8818984215,Excellent
1249,  KYLE THOMAS  ,Marketing,24.0,56349,North Bryanbury,2022/06/05,iharrison@thomas.net,5996934086,Good
2033,Mary Hoffman,Finance,32.0,112043,West Debratown,05/31/2021,jason88@camacho-adams.biz,0462361050,Good
1424,Joseph Cervantes,Finance,23.0,45369,Jenniferland,05/03/2026,michelle87@ponce.com,6916958002,Good
1631,Reginald Sullivan,HR,41.0,118746,Kimberlyfurt,2025/05/08,ewright@hotmail.com,1226841789,Poor
1589,Jaime Mcknight,IT,50.0,27103,Martinezshire,04/24/2021,brittanytorres@yahoo.com,4009683902,Good
1198,Stephanie Oliver,IT,54.0,38012,Adamsside,07/20/2021,zcruz@hotmail.com,6808517423,Excellent
1211,Gina Smith,IT,41.0,102452,New Walter,12-10-2019,colemanmelanie@harmon.com,6042177099,Good
1097,Laura Jackson,Marketing,35.0,106183,New Dylanbury,13-04-2020,floresmichael@gmail.com,3183745408,Average
1381,Roger Davis,Finance,32.0,97602,Bradyside,04-07-2025,joshuahiggins@thomas.com,4062101396,Excellent
1531,  LISA MCGEE  ,Operations,40.0,75155,Maryshire,09/26/2024,watsonelizabeth@hotmail.com,2551598926,Good
1822,Amber Payne,Finance,34.0,28100,Brianville,04/30/2025,conleydustinhotmail.com,9655953177,Poor
1868,Steven Green,Finance,58.0,52123,Lake Ernestchester,2021/11/17,alexanderjesse@porter.info,9722132931,Good
1746,Barry Smith,Operations,43.0,50653,North Brandi,10/31/2024,john10@gmail.com,9569290555,Excellent
1763,Kenneth Harper,Marketing,26.0,89761,North Lisaside,2022/06/25,zwhite@jones-wright.com,9432042872,Average
2113,Jennifer Sharp,IT,33.0,44938,Reedhaven,09-08-2022,zbailey@yahoo.com,8817482841,Excellent
1716,Derrick Serrano,IT,50.0,84217,Joshuaside,07/17/2021,penacharles@schwartz-thompson.com,9034743037,Excellent
2195,Eric Morris,Sales,49.0,80159,Amandahaven,06/27/2024,jasonlittle@hotmail.com,0510419664,Average
1942,John Cruz,Marketing,21.0,82887,New Brenda,14-01-2025,brownlisa@gmail.com,0713984768,Poor
1486,Jason White,Marketing,44.0,93814,Jamieside,2020/01/31,shannon01@rodriguez.info,1157578212,Excellent
1919,Todd Alvarado,HR,31.0,29909,Danieltown,20-02-2024,mitchellerin@mckay.com,1434721101,Excellent
1489,Robert Cordova,Finance,32.0,74533,West David,11/12/2024,qgarcia@brown.com,3553698954,Good
2042,David Brown,IT,55.0,46359,Burgesshaven,03/31/2023,brandon53yahoo.com,1305580264,Poor
1546,Evan Holt,IT,24.0,33674,Joyceside,11-10-2022,nlopez@yahoo.com,0036787010,Average
1664,Eddie Lewis,Marketing,59.0,63290,West Amyton,2019/07/26,owaters@gmail.com,6026632220,Average
1660,Anthony Johnson,Operations,21.0,82135,New Joseph,29-01-2023,longmatthew@yahoo.com,7742847788,Poor
2041,Karen Smith,Marketing,29.0,69650,Ebonyberg,09/06/2024,gonzalesnicholas@yahoo.com,6519954674,Good
1295,Jane Stevenson,Operations,44.0,87314,Smithbury,09/15/2019,mcclainloretta@hotmail.com,6488505592,Average
1091,Michael Stark,Operations,21.0,85730,Fleminghaven,08/27/2018,mjones@yahoo.com,4763687721,Good
1323,Nicholas Farley,Finance,48.0,81564,Port Brentchester,02/11/2021,gina12@marshall-welch.org,8367385551,Excellent
1562,James Forbes,Sales,53.0,82890,Johnsonview,19-11-2022,williamayala@morrison.com,9565380774,Poor
1226,Tonya Ramos,Sales,26.0,114814,Blackwellshire,02/09/2025,gloria78@yahoo.com,0590732415,Poor
1941,Amy Owens,Marketing,49.0,53872,Mccormickbury,2021/01/04,ngutierrez@yahoo.com,6168064257,Excellent
2081,Lisa Carter,Operations,41.0,69840,Victoriashire,03/27/2019,brownrebecca@reyes.info,1031125630,Excellent
2130,Reginald Keller,Operations,51.0,79231,Coleshire,07/20/2022,heather94@carter.info,8348075364,Excellent
1927,Brandi Flynn,IT,51.0,77071,Port Trevorside,07/12/2022,traviswilliamsspencer.com,9403167504,Poor
2148,Jeffrey Ayala,Operations,47.0,72980,North Rebecca,2019/02/26,xavier28gmail.com,5033666575,Poor
1540,Alejandra Moss,HR,24.0,80922,Barbaraton,08-11-2020,gonzalescorey@powell.com,7275249289,Good
1910,Sheila Rodriguez,Operations,47.0,103167,Hudsonport,05-07-2018,walkeralexander@hotmail.com,7831190378,Poor
1794,Sean Potter,Finance,53.0,109239,Jasmineborough,2023/10/14,ograhamgmail.com,5691161691,Excellent
1168,Alec Martinez,Sales,47.0,81458,Lake Allison,25-11-2025,sarah65@gmail.com,0778824812,Excellent
1245,Marcus Price,Finance,39.0,76671,Alvarezland,2024/10/28,kylegordon@mcgee-smith.com,9054785530,Excellent
2177,  NICOLE DAY  ,IT,60.0,102158,Lake Tiffanyfurt,11/24/2023,longjeffrey@yahoo.com,9755411138,Excellent
1841,Matthew Gentry,Marketing,39.0,115269,Emilyland,27-12-2022,desiree63@murphy.com,1232317701,Good
2189,  TRACY MACIAS  ,Operations,42.0,25222,New Megan,2020/08/18,amendoza@ali.org,2089713015,Excellent
1347,Shawn Lyons,HR,56.0,86948,Rebeccaside,20-09-2021,waltontiffany@smith-miller.net,2135922665,Good
1888,Mary Lawrence,Sales,28.0,26772,East Heathertown,2021/10/19,bfoster@hotmail.com,1020824411,Excellent
1552,Nancy Villa,IT,40.0,50316,New Dorothy,03/02/2022,robinsontami@gmail.com,9004409857,Good
1410,Samantha Clark,IT,50.0,34228,Benjaminburgh,2019/10/25,nathanflowers@gmail.com,9808457625,Good
1467,Sarah Davis,IT,52.0,44468,Reidchester,20-02-2025,greenejesse@watson.info,2770427903,Good
1350,Jermaine Mccarthy,IT,44.0,31011,Ferrellstad,2022/10/28,krista43@jackson-walker.com,0193576569,Average
