EmployeeID,Name,Department,Age,Salary,City,JoiningDate,Email,Phone,Performance
2177,Nicole Day,IT,60,102158,Lake Tiffanyfurt,2023-11-24,longjeffrey@yahoo.com,9755411138,Excellent
1841,Matthew Gentry,Marketing,39,115269,Emilyland,2022-12-27,desiree63@murphy.com,1232317701,Good
1888,Mary Lawrence,Sales,28,26772,East Heathertown,2021-10-19,bfoster@hotmail.com,1020824411,Excellent
1410,Samantha Clark,IT,50,34228,Benjaminburgh,2019-10-25,nathanflowers@gmail.com,9808457625,Good
1206,John Ramirez,Operations,55,79942,North Matthewfort,2021-12-06,benjamin72@branch-rodriguez.com,2850527717,Good
2014,Ethan Fisher,Sales,50,98774,Pamelafurt,2021-09-15,jrandall@martin.com,8547190047,Poor
1728,Jill Howell,IT,32,36987,Courtneyberg,2022-07-21,smithjose@nguyen-kramer.org,9176066362,Poor
2080,Tracy Buchanan,Marketing,46,81160,New Danielville,2024-05-16,robert57@williams.com,6866791050,Good
1334,Veronica Jordan,Sales,58,113947,Whiteton,2019-11-05,brianmurphy@holder.com,9619426104,Poor
1971,Angel Mercer,Sales,27,75988,Robertoton,2020-02-22,mary36@powers-allen.com,4275265314,Excellent
2100,Heidi Stevens,Finance,47,62701,Port Leonardland,2021-04-18,cervantesdennis@hotmail.com,3150550821,Average
1200,Jack Guerra Dds,Operations,24,64408,Antonioshire,2022-12-23,jacksonkaren@yahoo.com,8342125593,Excellent
1966,Sandra Beck,Marketing,43,103252,Kennethbury,2026-02-08,warnerjohn@wilson-king.net,1281140702,Average
1236,Debra Bryant,IT,53,95737,Loweborough,2023-01-08,donaldstrickland@hotmail.com,2559105783,Average
1328,Cheryl Castro,IT,26,86085,Steelehaven,2020-10-11,david76@pena.net,5581895098,Poor
1771,Dawn Long,Finance,47,81931,Martinfort,2025-07-03,hallbrian@hotmail.com,2726751681,Good
2011,Mark Hall,IT,24,99167,New Holly,2019-01-13,robertcole@perez.com,5709353404,Good
2104,Shelia Vazquez,Finance,24,115434,Tracyhaven,2021-12-12,melissa55@gmail.com,9544500050,Average
2090,Hayden Avery,Operations,36,39343,Phillipschester,2022-01-11,williamsmith@gmail.com,5749542795,Poor
2046,Elizabeth Delgado,Sales,34,39064,Lake Brandon,2023-06-02,hamiltonjennifer@gonzales-hunter.biz,7788194493,Average
1663,Tracey Schneider,Sales,39,87652,Burchfurt,2024-05-15,jessicavelazquez@walker.com,Invalid Number,Excellent
2162,Lauren Johnson,IT,30,107328,Eatonland,2025-09-30,meredith42@adams-scott.biz,5642918522,Poor
1349,Christina Grant,IT,40,59117,Lake Mark,2026-04-07,holmesdale@gmail.com,1234107270,Good
1748,Neil Santana,Sales,28,53146,Bradleyport,2022-07-02,cestrada@wolfe.net,5698787988,Poor
1318,James Cox,Marketing,49,45230,Lake Melissachester,2022-10-03,reynoldscandace@hotmail.com,3999160046,Excellent
1326,Richard Ortega,Sales,33,40589,North Rachelport,2021-03-05,jonesjohn@yahoo.com,5149767162,Excellent
1541,Justin Adams,Sales,39,100049,Moyerburgh,2022-09-06,wcrawford@gmail.com,5568186766,Excellent
1545,Joseph Hensley,Marketing,35,96054,Lake Jessica,2024-09-02,saunderssara@yahoo.com,7495368087,Good
1026,Heather Shaw,Marketing,37,51798,Port Scottville,2022-03-19,jhorton@murray.com,9313359740,Poor
1626,Terry Hicks,Marketing,51,25001,Juliemouth,2025-11-26,lreilly@young.com,9108702657,Poor
2131,Michael Jackson,Marketing,32,62745,Johnton,2019-11-17,qhorton@yahoo.com,8355125499,Average
1343,Jennifer Osborne,IT,32,50443,Baileymouth,2020-07-21,Invalid Email,2941531689,Average
1012,Jamie Stone,HR,44,113036,Port Pamelaberg,2025-09-21,williamgarrison@phillips-esparza.com,7316632950,Average
1080,Deanna Chavez,HR,43,104922,South Jennifermouth,2019-12-18,chelseamiller@gibson-johnson.com,1766091263,Average
2158,Matthew Campbell,Finance,22,66389,South Pennyfort,2021-05-09,melissabrown@gmail.com,3002338766,Good
1104,Holly Alvarado,HR,25,78795,New Nancy,2020-10-21,ngomez@hotmail.com,8362558533,Excellent
1463,John Hampton Md,Finance,35,102962,Booneview,2022-01-23,joellandry@gmail.com,8658195116,Poor
1068,Bradley Jackson,IT,51,95040,South Rachel,2024-12-18,kelsey24@reynolds.com,Invalid Number,Excellent
1493,Ryan Armstrong,Sales,36,101514,New Rebecca,2020-01-14,williamfischer@gmail.com,9352000102,Average
2167,David Rhodes,Operations,52,29400,New Jean,2019-05-02,Invalid Email,Invalid Number,Poor
1231,Nancy Miles,Sales,58,26607,Port Valerie,2020-02-14,zortiz@richardson.net,3690443623,Good
1894,Taylor Jackson,Sales,58,93512,North Paul,2025-06-10,markryan@yahoo.com,7190803765,Average
2027,Monique Morrison,HR,32,96608,Lake Jimmy,2025-01-27,carolyn29@hernandez.com,3326484571,Average
1132,Bruce Jones,HR,40,77764,Julieburgh,2025-12-08,pamela35@gmail.com,6296624636,Excellent
2124,Jackie Wu,Marketing,57,80660,Cervantesfort,2025-01-17,heatherschmitt@johnson.net,1564061999,Excellent
1954,Eric Stanley,IT,40,110143,Brookshaven,2018-06-27,muellerdennis@yahoo.com,4710077790,Good
1732,Carla Simpson,HR,46,63668,North James,2024-10-10,davisselena@gmail.com,9227564475,Good
1340,Mark Fisher,Operations,40,98179,Willisstad,2022-05-31,thompsonsheryl@branch.net,9571413129,Poor
1827,Peter Holloway,Finance,28,73752,Fischerbury,2026-01-21,carpenterholly@walsh.com,5558244745,Average
1016,Joseph Green,Sales,28,68531,North Rachel,2018-08-12,roger24@yahoo.com,2246004887,Excellent
1730,Tony Ward,Marketing,26,106761,Kirstenchester,2022-03-07,justinhughes@simmons-russo.org,7255029185,Good
1208,Theresa Quinn,Operations,55,81637,Millerbury,2019-11-20,bowersshawn@hobbs-davis.net,3145634874,Poor
1239,Toni Cole,Sales,55,66566,Jamesview,2022-08-28,coopertheodore@contreras.org,1245502433,Poor
1885,Calvin Moore,Sales,39,93025,New Chadborough,2023-01-06,michaelgarcia@gmail.com,1840495476,Poor
1643,Nicole Fletcher,HR,22,99042,Gonzalesport,2021-01-30,ywhite@hotmail.com,7755330712,Average
1849,Karen Conley,Marketing,40,119424,North Thomasmouth,2020-06-10,Invalid Email,1862303077,Poor
1357,Jordan Ortiz,HR,47,39041,Aimeebury,2021-09-19,pmorgan@moreno-espinoza.org,9433400454,Average
1776,Lisa Dougherty,IT,37,39162,South Jessicafort,2018-09-17,terri57@gmail.com,1487482290,Excellent
1851,Madison Alexander,Sales,25,93937,Klineside,2024-08-04,wward@thomas-hernandez.biz,5968276261,Good
1740,Alyssa Brown,Sales,25,87702,South Benjaminland,2019-11-27,clinelisa@adams.biz,7857975137,Good
1237,David Lee,HR,52,30027,East Kathryn,2022-05-08,smithryan@sanders-waters.com,8821700776,Excellent
1810,Ryan Sanchez,Marketing,34,79675,North Hannah,2025-05-08,mclark@donaldson-sheppard.com,6842007710,Excellent
1646,Melissa Moon,IT,51,39963,Maryland,2021-01-22,michelle67@yahoo.com,Invalid Number,Excellent
1011,Anthony Lee,HR,57,95653,Reynoldsport,2025-10-03,wadechad@yahoo.com,3428610040,Good
1027,Jason Anderson,Finance,27,27150,Lake Derrickborough,2019-01-20,ulowe@yahoo.com,Invalid Number,Average
1106,Kimberly Collins,HR,49,76269,Courtneyview,2021-05-25,nicolejordan@nelson.biz,5649677580,Good
1873,Jay Carter,IT,37,84432,Brownfurt,2019-01-20,jonesjames@hotmail.com,6454237648,Excellent
1505,Brandon Cruz,Finance,54,98759,North Richard,2023-03-06,leerachel@ramirez.net,7487496956,Excellent
1937,Lauren Bennett,IT,56,31865,Kevinmouth,2026-04-07,pattersonkeith@gmail.com,5645828532,Good
1300,Jason Jordan,Operations,45,72003,West Jeffreyburgh,2022-04-08,nathanfuller@hotmail.com,2844807071,Poor
1333,Thomas Horton,Sales,31,31993,Thomasburgh,2023-03-06,marc09@yahoo.com,1041968334,Good
1861,Hector Pugh,Marketing,36,71292,Brownfort,2019-06-27,jacksonandrew@henderson.biz,2738529670,Average
1843,Margaret Aguirre,Marketing,54,80408,Alanmouth,2021-06-01,pattonjames@haley.com,8079625019,Average
2165,Mary Mullins,Sales,45,110195,Port Williamchester,2024-11-21,ccoleman@hotmail.com,6421383792,Average
1525,Julie Murphy,Finance,39,109712,Courtneyfort,2018-11-13,wagnermichelle@dixon-kennedy.com,1151295459,Average
2043,Javier Sanders,IT,23,28469,New Audrey,2019-02-09,michelleware@gmail.com,4771653381,Good
2163,Maria Myers,Finance,58,87041,New Annafort,2018-07-29,holderdaniel@oneill.com,2671807155,Excellent
1103,William Hurley,Finance,23,37761,Lake Lisaland,2018-09-12,wmayer@yahoo.com,4518219493,Excellent
1720,Kristin Luna,Marketing,59,113553,Thomasshire,2024-01-22,petersontricia@ross.com,Invalid Number,Good
1272,Mr. Michael Brown,Sales,45,63555,Rochaton,2019-04-10,joshuasimon@clayton.com,2412586630,Average
1151,Russell Morrow,IT,43,100598,South Matthew,2025-10-31,gutierrezevan@taylor.com,3134014142,Poor
1939,Sandra Webb,Sales,37,118156,Cookshire,2022-02-19,Invalid Email,3970158326,Poor
1561,Randall White,Finance,39,42508,West Stephanie,2021-08-24,meyeredward@clark.com,8402639678,Good
1186,Ian Jackson,IT,40,92967,Reyesmouth,2025-12-04,josediaz@bishop.info,6698849849,Excellent
2029,Katrina Rojas,Operations,44,56939,South Sharon,2021-05-07,hortonconnie@gmail.com,7372342084,Good
1611,Jeremy Reynolds,Finance,41,44543,Lake Carol,2020-12-08,colemanmarie@cook-hess.net,2299333638,Average
1491,Howard Phillips,Finance,38,94563,Sarahfurt,2019-04-02,howekristin@king.net,3303537431,Poor
1112,Victoria Horton,Finance,27,118666,Danielview,2022-04-26,jefferyporter@porter.com,9807945283,Average
1878,Clinton Spencer,Operations,24,72520,Markview,2024-11-25,carlsonphillip@gmail.com,3687918593,Average
1111,Charles Reynolds,IT,52,102281,South Brian,2021-10-22,ctownsend@dalton.com,3291890711,Good
1400,Jeremiah Gray,Sales,52,28746,Meganhaven,2025-05-07,catherinehunt@downs.com,3963030102,Good
1602,Ryan James,Marketing,51,34495,West Lindsay,2020-03-24,debracole@grant-scott.info,1757679332,Poor
1991,Jesse Jackson,HR,47,56390,Starkburgh,2019-02-24,conradjennifer@quinn-navarro.com,8177591892,Average
1065,Brian Travis,Marketing,22,44413,Grayland,2020-06-21,pcook@hotmail.com,2105543435,Excellent
1784,James Webb,Operations,23,89719,East Jimmy,2020-10-07,fitzpatrickjane@nguyen.com,2335951314,Average
1795,Rebecca Vasquez,Finance,48,118048,Port Juliemouth,2026-02-14,ramosvicki@cummings-english.net,5320779112,Poor
1889,Jeffrey Brady,IT,37,67319,East Stevenburgh,2024-05-15,copelandamanda@gmail.com,9891836123,Excellent
1404,Michelle Banks,Operations,21,50637,Allisonbury,2024-04-13,danielle34@yahoo.com,6570803792,Average
1240,Brittany Swanson,Sales,34,114486,Vickiechester,2023-03-03,jacqueline17@hotmail.com,Invalid Number,Good
1831,Mr. Scott Thomas,HR,51,61042,Phillipsport,2023-06-12,danielfoster@hotmail.com,5010527765,Excellent
1992,Brianna Garrison,Finance,54,95994,Rebeccaview,2023-09-12,aliciagross@peterson-stark.org,3021109633,Excellent
1883,Brittney Moore,IT,23,78206,East Chad,2025-11-14,uortiz@cummings.net,8116456741,Excellent
1674,Shelby Townsend,Sales,32,91400,Justinmouth,2019-04-09,savannahsullivan@hotmail.com,9354365589,Average
2119,Monica Hernandez,Sales,26,100960,South Tammyhaven,2024-11-07,blackwellgregory@king.biz,3296836186,Average
1422,Carla Ramos,Sales,47,61443,New Darrenburgh,2025-11-11,davisfrank@gmail.com,4474159162,Average
1955,Robert Wilson,Marketing,56,25834,Aaronstad,2019-10-26,brian84@jackson-perez.com,Invalid Number,Excellent
2133,Kathleen Mcdowell,HR,59,110473,New Eileenborough,2025-07-19,bjackson@yahoo.com,Invalid Number,Excellent
1916,David Taylor,IT,55,32343,North Jeremyport,2019-07-03,larry92@yahoo.com,1979210471,Poor
1444,Bryce Hale,Finance,40,102960,East Bretthaven,2023-05-22,georgealvarez@hotmail.com,1501312467,Good
1538,Danielle Howard,IT,44,37246,New Brian,2022-12-15,eatonjohn@yahoo.com,7756946215,Average
1339,Jesse Smith,Finance,40,107130,New Sarah,2025-02-16,pattonbrian@jackson-stevens.info,9449869978,Average
1022,Adam Carney,Finance,33,86775,Lake Marktown,2019-12-19,nelsonjoanne@hotmail.com,2485711454,Good
1777,Alison Henry,Operations,38,114342,Lake Susanborough,2022-05-27,fhenry@daugherty.biz,3818383515,Good
1895,Gene Haas,Finance,51,85848,Elizabethbury,2021-08-13,walterpearson@hotmail.com,2308945302,Average
1817,Andrea Smith,IT,26,49884,Lake Patricia,2022-10-27,thomasduffy@hotmail.com,4745877765,Excellent
2074,Julia Hamilton,Marketing,58,27830,Medinaborough,2023-08-15,iprice@day.com,5912734448,Excellent
1152,Margaret Roth,Operations,59,32174,Lake Melissaview,2019-02-21,johnsonmichael@booth-alvarado.com,5032120063,Average
1699,April Hurley,IT,24,70106,West Kelly,2019-07-15,benjamindoyle@hotmail.com,8764700590,Average
1988,Lisa Perkins,Finance,31,34200,Onealhaven,2019-09-05,qjones@gonzalez.biz,3649457679,Excellent
1563,Denise Singleton,IT,45,91368,North Michael,2022-06-11,acostakaren@howard.com,1158291265,Good
1669,Alexis Ball,IT,43,28462,Lake Barbara,2023-03-26,collinrivera@hotmail.com,3208058263,Excellent
2030,Sarah Bryant,Finance,30,108841,New Christopher,2021-08-14,john32@jones.org,8025442013,Excellent
1502,Paul Roy,IT,47,46019,North Nathaniel,2024-08-30,russellmike@yahoo.com,8554986211,Poor
1210,Alicia Hunt,Finance,24,87190,North Kathleen,2018-12-31,thompsonkathryn@gmail.com,5045889074,Excellent
1862,Lisa Martin,Operations,40,25425,Jefferyview,2024-12-09,aadkins@gmail.com,5624931269,Excellent
1755,Yesenia George,Sales,35,100605,Port Jamesland,2025-11-29,ajohns@decker.org,Invalid Number,Excellent
1020,Rebecca Stevenson,Marketing,54,31797,Andersonshire,2022-10-06,hodgetodd@gmail.com,4615697760,Good
1190,David Martin,Finance,24,72515,Lake Richardtown,2019-06-16,Invalid Email,3568818463,Poor
2129,James Duran,IT,50,42080,Lindsayburgh,2021-10-04,michael44@campbell-snow.net,Invalid Number,Excellent
1654,Sarah Mitchell,HR,55,49479,Amberland,2021-07-21,nicholas73@roberts.com,8990809891,Poor
2159,David Wolf,HR,30,80911,Bowenberg,2023-10-16,sherrysimpson@yahoo.com,9060918761,Poor
1311,Martin Williams,HR,31,53156,Smithberg,2021-12-21,stephenlee@michael-decker.org,1642907964,Excellent
1637,William Oconnor,Marketing,40,83469,New Lisa,2021-04-03,melissa75@gmail.com,1756433317,Good
1399,Grace Smith,IT,27,74944,North Zacharyside,2020-05-30,tamarastone@gmail.com,1548370574,Poor
2176,Anthony Leonard,Finance,54,66816,Port Diane,2020-01-05,williamsnicholas@lyons-stout.com,5450232544,Average
1880,Riley Martinez,Sales,25,39226,West Lynn,2024-05-27,bryan44@johnson.com,6792080491,Average
1881,Molly Gonzalez,Operations,49,92693,Christianhaven,2019-11-12,yhayes@hotmail.com,1371697312,Poor
1766,Julie Shelton,Sales,45,104963,Rileyport,2025-12-23,yorkstephen@harris.com,9849395763,Good
1569,Ashley Smith,Operations,29,105963,East Ericfort,2018-07-06,rjennings@yahoo.com,2989099902,Good
1799,Teresa West,IT,44,61277,Brownton,2021-10-02,andersondillon@sandoval.com,1175378332,Poor
1032,Cynthia Finley,IT,47,49615,Jonathanside,2025-05-13,peter53@yahoo.com,1106503716,Good
1698,Traci Powell,HR,25,114177,Brownhaven,2021-02-11,brianmcgrath@hotmail.com,4674904840,Good
1877,Rachel Jones,HR,25,118077,Port Gregory,2020-01-02,david84@johnson.net,8429675135,Excellent
1917,Heather Acevedo,HR,34,58744,Jenniferburgh,2024-12-24,maria81@hotmail.com,1086458622,Excellent
1440,Shannon Barker,Sales,59,64099,Seanborough,2019-05-20,padillachristopher@robertson-miller.info,6471367490,Excellent
1932,Ashley Campbell,Marketing,40,104447,East Heather,2018-06-11,huntmelissa@morris-dawson.com,2912747356,Excellent
2168,Mary Wang,Marketing,32,115936,West Timothybury,2023-10-26,leslieboone@hotmail.com,5518714889,Poor
1990,Larry Hill,IT,38,71394,Glovermouth,2021-01-12,howardlauren@lowe.com,5478734208,Good
1205,Kirk Scott,Sales,39,43243,Matthewfurt,2023-02-25,patrick97@hotmail.com,4005070667,Average
2069,Amber Atkinson,Finance,44,89506,Port Davidmouth,2023-07-20,andrew93@yahoo.com,8083560285,Good
2194,Megan Fields,Finance,31,85629,West Melissa,2025-08-29,victorfarrell@gmail.com,1904691975,Excellent
1405,Kim Baker,Finance,45,115852,West Jorgeshire,2023-09-22,ocoleman@hotmail.com,1032547515,Poor
1902,Joshua Woods,HR,23,101015,South Michelle,2021-10-14,cassandraward@yahoo.com,7452189408,Average
1310,Christine Jackson,Operations,52,33873,New Brittany,2020-10-05,michael03@yahoo.com,3439347658,Good
1961,Theresa Dougherty,Operations,30,117350,Port Teresatown,2022-08-12,srobles@garrett.com,4191565252,Good
1161,Jessica Bond,HR,23,62376,Maryhaven,2026-01-10,brittanyjohnson@gmail.com,6629341881,Average
2110,Jeffrey Cox,HR,49,62310,South Danaborough,2024-02-05,ashleymann@hotmail.com,1106234808,Excellent
1856,Tiffany Simpson,HR,33,96158,Jonesshire,2020-01-18,ppeters@yahoo.com,8495057830,Poor
1458,Katrina Novak,IT,33,54007,Rodriguezside,2022-02-02,ibryant@fitzpatrick.com,6162291315,Good
1860,Stephanie Bell,Sales,37,106551,New Richardtown,2023-09-19,hdavenport@hotmail.com,1969010286,Poor
1464,Mike Silva,Marketing,27,113831,Port Moniqueport,2023-06-08,nelsonanthony@olson.com,8472022322,Good
1057,Suzanne Clark,Sales,29,102106,Burkeberg,2022-09-11,vgutierrez@king.com,5863057385,Excellent
1702,Eric Dyer,HR,38,75934,Brianhaven,2025-05-24,migueljohnson@cunningham-anderson.info,6862714049,Excellent
1743,Charles Pineda,Finance,32,65046,Martinezmouth,2023-05-07,nortiz@gmail.com,7578233018,Poor
1071,Daniel Henry,HR,35,105748,Autumnmouth,2018-12-17,xkline@hotmail.com,1217198115,Poor
2150,Katherine Allen,Marketing,50,104925,Sanchezshire,2024-10-31,sharon83@hotmail.com,4760193850,Excellent
1522,Cindy Johnson,IT,56,89816,Port Vickimouth,2024-03-28,xjohnson@gmail.com,6690088018,Excellent
1102,Gabriel Hamilton,IT,59,74305,North Robertfurt,2020-06-10,roger23@howell.org,8135557197,Excellent
2034,Natalie Jones,HR,59,65895,South Andrew,2025-02-24,joseph59@hotmail.com,4118942218,Good
1597,Caroline Gomez,Operations,40,87101,West Beverly,2023-12-18,sayers@cook.com,7237476893,Average
1207,Patricia Delacruz,Operations,38,68343,Reedton,2022-05-19,jenniferwatson@hotmail.com,5095790023,Poor
2146,Rachel Warner,IT,36,41258,Lake Melissaside,2019-08-29,teresastewart@johnston-hurst.com,8665184179,Good
1497,Nathan Barnes,Finance,56,32040,New Stacey,2019-10-27,bestjason@ross-haynes.com,2382269793,Excellent
1824,Eileen Floyd,HR,26,47019,East Heathermouth,2023-08-20,iwebb@cross.com,1163666912,Good
2095,Patrick Butler,IT,35,68001,Greenefort,2024-08-14,ltaylor@gmail.com,1893833403,Excellent
2145,Amanda Long,Finance,45,51106,East Michaelborough,2023-09-14,lneal@robinson-brooks.com,7818516288,Poor
1858,Susan Garcia,Operations,51,40356,South Michaelstad,2021-08-30,contreraskenneth@gmail.com,5638365307,Poor
1884,Mrs. Susan Vasquez,Marketing,25,94226,Port Laurieborough,2025-01-10,mario27@roy.biz,3550429715,Average
1887,Brian Parker,IT,34,115327,Michaelfort,2022-03-14,xhansen@yahoo.com,4480025761,Average
2075,Marie Mitchell,Operations,34,82557,Graymouth,2022-11-25,ryan78@berger.com,8029537555,Average
1509,Christopher Thompson,Finance,24,94907,Lake Timothy,2018-07-16,Invalid Email,9436839975,Average
2047,Angela Ramos,Operations,55,46087,Cherylchester,2018-08-04,rodriguezallison@gmail.com,2494015135,Average
1351,Jennifer Strickland,IT,36,80462,North Juliestad,2018-12-13,kelli97@wheeler.net,Invalid Number,Poor
1460,Bradley Meyer,Sales,33,90669,Richmondview,2018-06-21,wflores@kramer.com,9585198379,Good
1969,Brianna Bailey,Marketing,39,35666,North Kim,2025-08-11,qmarks@lee.com,6172965057,Poor
1083,Laura Woods,Operations,22,66479,Port Richardland,2025-02-07,bakerjudy@barker.com,7960567720,Poor
1009,Jennifer Rhodes,Sales,59,51981,Billymouth,2022-08-25,jonessteven@bennett.org,5860003988,Poor
1921,Anthony Collier,Sales,36,64484,Gomezfort,2025-03-23,charmon@gmail.com,1904228813,Average
2008,Paula Edwards,Sales,24,27797,Michellefort,2023-04-16,amyblackwell@becker-thompson.org,7755626577,Poor
1480,Lisa Walsh,Sales,51,87651,North Kimberlyfort,2025-11-24,kingtammy@hotmail.com,9257742785,Poor
1951,Jessica Meyer,HR,53,111499,New Shannonville,2026-02-11,thomasantonio@davis.com,6711440764,Poor
1315,Andrew Conley,IT,40,50599,Gouldside,2025-12-07,Invalid Email,3131654335,Good
1585,Michelle Davis,Marketing,30,67000,Conwayland,2026-05-23,stevengarcia@brown-ferguson.com,2787577190,Poor
1560,Joseph Christensen,IT,25,66025,New Paul,2019-04-17,mitchelleric@miller.biz,5971909679,Poor
1636,Paul Harris Dds,HR,58,36948,North Nicholasshire,2023-12-25,scott43@hotmail.com,7612727899,Excellent
1055,Mary Morton,Finance,23,72128,Lake Johnburgh,2021-03-11,smithnancy@gmail.com,9738972641,Poor
1633,Henry Christian,IT,42,50032,West Debra,2023-03-20,mrichmond@turner.com,Invalid Number,Poor
1635,Mark Shepard,IT,36,70049,Amberfort,2023-08-03,batessherry@gmail.com,8473177049,Average
1834,Brandon Hernandez,Finance,30,115072,West Greg,2020-05-04,heidi37@james-humphrey.net,4357286412,Good
1983,James Cochran,Marketing,24,31004,New Jodi,2026-04-19,daniel50@yahoo.com,6064811112,Average
1304,Jessica Goodwin,Operations,60,108009,Lawrenceton,2020-07-06,kdavis@kelley.com,4470933215,Average
1625,Tammy Cantrell,HR,27,114951,North Cynthiaberg,2019-04-19,vthomas@hampton-parker.com,3627216321,Excellent
1303,Timothy Cruz,Sales,53,49369,Tracyshire,2021-08-10,jonathonmccarthy@travis.com,1408008476,Excellent
1139,Holly Stewart,IT,48,38806,Johnstonshire,2019-04-22,bkelly@gmail.com,3081985873,Poor
1537,Joshua Meyer Md,IT,21,94244,Port Saramouth,2025-10-01,hwarren@sparks.com,1527004131,Average
1260,Anna Harris,Sales,40,105857,Millerside,2024-07-21,porterjon@yahoo.com,7714082887,Excellent
1977,Felicia Jackson,Finance,35,36518,Jamesburgh,2024-06-06,dmiller@marquez-harris.com,1906622055,Poor
2161,Mr. James Leon,IT,53,55781,New Rachel,2020-12-02,boyertammy@yahoo.com,9435782540,Poor
1662,Lauren Banks,HR,54,82391,Diazstad,2021-10-05,sullivanjonathan@sampson.com,7583387472,Poor
2049,Dennis Smith,HR,60,61673,East Johnborough,2019-10-14,mthomas@yahoo.com,4887671780,Poor
1757,Amanda Hunter,IT,25,78363,Marychester,2023-08-19,zwilliams@gmail.com,8214251877,Excellent
1566,John Clark,Operations,29,91618,North Meaganland,2018-05-11,marilyn29@barton-baldwin.org,3808296992,Poor
1791,Melissa Mcclain,HR,29,110304,Lake Theodore,2023-11-30,kwaters@byrd-white.info,2427878831,Average
1307,Mitchell Wood,Operations,60,91904,New Joshuabury,2019-03-07,cheryl49@norton-jordan.com,4584722422,Average
1067,Darrell Moore,Sales,34,61567,New Daniel,2020-01-30,wroth@anderson-phillips.com,5514373605,Good
1536,Charles Jimenez,Operations,39,89811,Sabrinamouth,2022-03-09,heather23@yahoo.com,Invalid Number,Good
1194,Jared Rivera,Operations,44,48981,Port Jamie,2021-03-16,jenniferbrooks@garrett.info,7795007156,Poor
2076,David Spears,HR,23,70644,North Matthew,2020-07-04,Invalid Email,4800517899,Excellent
1930,Sharon Banks,Sales,22,80682,North Toddhaven,2020-12-29,along@hotmail.com,4252024165,Good
1618,Bryan Bentley,HR,58,107625,North Lauren,2021-10-11,carolynnelson@yahoo.com,4279183992,Average
1623,Hannah Oneal,Finance,23,57305,Portermouth,2022-09-13,Invalid Email,6493698372,Poor
1844,Angela Solis,HR,41,82675,Christopherton,2018-08-17,harrisbrenda@miller.biz,4800677781,Excellent
1925,Johnny Orr,HR,41,31984,Jeremyberg,2023-10-03,ustuart@long.org,8140304455,Poor
1212,Raymond Miller,IT,53,102458,Gregoryberg,2022-09-17,kylemills@gmail.com,6377309376,Excellent
1051,John Garza,HR,29,32622,Lake Dawnmouth,2022-12-05,tommy13@yahoo.com,3152719911,Poor
1225,Brent Rocha,Marketing,42,25225,Wilsonton,2019-11-13,yhebert@hotmail.com,5914910605,Good
2038,George Riley,IT,39,69214,West Joshua,2021-08-08,debrabeasley@hotmail.com,5656201225,Good
1077,Tanya Rodgers,HR,53,49038,Port Claudiaside,2025-10-31,rodrigueztiffany@yahoo.com,6351782464,Good
1503,Mark Gibbs,Sales,40,36356,South Gregoryton,2021-05-24,katrinamoran@hotmail.com,9945752113,Poor
1808,Stephanie Lewis,HR,59,49370,East Emilymouth,2022-08-15,ritterseth@gmail.com,7951831883,Poor
1485,Sharon Page,Operations,31,94814,Angelland,2019-10-01,osimmons@yahoo.com,1011382518,Average
1947,Andrew Robinson,HR,46,69784,Rogersburgh,2020-02-15,Invalid Email,8634998247,Good
1291,Jesus Schmidt,Operations,24,59842,West Michael,2022-08-20,coffeysuzanne@rogers.com,5343561977,Average
2084,Kevin Lee,Marketing,27,60207,Christopherfurt,2022-02-01,ljohnston@gmail.com,2063417136,Average
1196,James Brown,Operations,36,63014,Port Mistychester,2020-11-14,adrienne45@anderson.org,9170128754,Average
1518,Colton Lane,HR,30,43101,North Monique,2019-12-01,rzimmerman@cruz-leblanc.com,3040706126,Good
1513,Zachary Duncan,Operations,58,118204,North Thomasborough,2025-02-09,crystal49@hotmail.com,3180237662,Good
1430,Samuel Walker,Operations,32,77055,Amyport,2020-04-09,cbruce@farley-roberts.info,7471736947,Good
1852,Heather Gordon,Marketing,22,33794,Taylorberg,2024-03-18,pchavez@gmail.com,Invalid Number,Poor
2114,Lance Ross,HR,36,61593,Lindsaychester,2019-08-20,amy63@khan-mullen.org,Invalid Number,Excellent
1288,Jonathan Munoz,Marketing,48,74379,Bennettland,2020-02-23,vyoung@yahoo.com,6319031061,Excellent
1015,Heather Thomas Md,Marketing,40,44638,West Andrewborough,2021-10-07,justin70@yahoo.com,4909196600,Average
1171,Justin Johnson Dvm,IT,31,33090,Hawkinsland,2022-08-16,glindsey@cook-young.org,1435125701,Average
1187,Mrs. Erica Padilla Dds,Marketing,53,69343,West Michelle,2018-12-07,jenniferjames@hotmail.com,2400090869,Excellent
1972,James Edwards,Finance,52,77959,West Christophershire,2023-06-07,kleinpatrick@gmail.com,6305840142,Average
1959,Jeff Ayers,Operations,57,116653,East Jimmyhaven,2022-09-22,allison35@cox.com,1677479271,Excellent
2010,Rachel Palmer,Operations,28,31521,Karenchester,2024-05-18,heather81@rhodes.com,7713452889,Average
1528,Molly Choi,Marketing,30,96550,Richardsonfurt,2020-07-18,castrokathleen@hotmail.com,5003176668,Poor
1443,Carlos Murillo,Marketing,34,75842,New Paula,2023-01-12,andrewburgess@yahoo.com,4373981061,Good
1946,Courtney Stone,Operations,38,85379,Amberburgh,2021-08-01,ronaldmercado@rosario.com,3895630220,Poor
